objectID,date,old_date,unconverted_date,weekday,unixtimestamp,batch,noinbatch,contents,sender,senderimgurl,textimgurl,notes
9977322,12/16/2016 20:20,12/16/2016 20:20,,Friday,1481919628,FOX/DCNF,1,Talked witit^l^ffTFwHI follow up first thing Mon,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156221/DCNFbatchimage_1.png,null
9977321,12/18/2016 9:11,12/18/2016 9:11,,Sunday,1482052306,FOX/DCNF,2,There is no wav he goes to london and it doesn't come up.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156222/DCNFbatchimage_2.png,null
9977320,1/3/2017 18:58,1/3/2017 18:58,,Tuesday,1483469887,FOX/DCNF,3,"Forgot one thing 1 wanted to mention - CG is having a briefing to the US Atty on Fri. 1 think Bill got us invited via SAC, at least for the firat 10 mimutes, we want to frame the case in the context of everything. Wanted to h^/kk^kl L"", %D",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156223/DCNFbatchimage_3.png,null
9977319,1/3/2017 19:20,1/3/2017 19:20,,Tuesday,1483471235,FOX/DCNF,4,Well sh*t. Sorry O Also ran into Andy in the garage. Sometimes I'm so God damn stupid awkward it's embarrassing. It kills me. ��,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156225/DCNFbatchimage_4.png,null
9977318,1/3/2017 19:38,1/3/2017 19:38,,Tuesday,1483472333,FOX/DCNF,5,"Why, what happened?",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156227/DCNFbatchimage_5.png,null
9977317,1/3/2017 20:03,1/3/2017 20:03,,Tuesday,1483473801,FOX/DCNF,6,To andy,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156228/DCNFbatchimage_6.png,null
9977316,1/3/2017 20:03,1/5/2017 11:57,,Tuesday,1483617472,FOX/DCNF,7,"Just called vour desk. Sorry, crazy morning.",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156230/DCNFbatchimage_7.png,null
9977315,1/5/2017 11:58,1/5/2017 11:58,,Thursday,1483617509,FOX/DCNF,8,K. Walking back call you in 30 sec,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156232/DCNFbatchimage_8.png,null
9977314,1/11/2017 8:28,1/11/2017 8:28,,Wednesday,1484123280,FOX/DCNF,9,1 can obviously talk if you want,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156233/DCNFbatchimage_9.png,null
9977313,1/11/2017 8:52,1/11/2017 8:52,,Wednesday,1484124720,FOX/DCNF,10,Ok 1 am inexplicably f*cking waiting to get into the building,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156233/DCNFbatchimage_10.png,null
9977312,1/13/2017 0:00,1/13/2017 0:00,,Friday,1484265654,FOX/DCNF,11,"Just talked to Agency, can 1 talk to vou Andy Jim?",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156233/DCNFbatchimage_11.png,null
9977311,1/13/2017 21:17,1/13/2017 21:17,,Friday,1484342220,FOX/DCNF,12,Wrong!,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156233/DCNFbatchimage_12.png,null
9977310,1/13/2017 21:18,1/13/2017 21:18,,Friday,1484342280,FOX/DCNF,13,Ok Donald �,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156234/DCNFbatchimage_13.png,null
9977309,1/14/2017 9:11,1/14/2017 9:11,,Saturday,1484385060,FOX/DCNF,14,"Btw, see email. Team. �",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156234/DCNFbatchimage_14.png,null
9977308,1/23/2017 6:45,1/23/2017 6:45,,Sunday,1485153942,FOX/DCNF,15,"1 can feel my heart beating harder, I'm so stressed out about all the wavs this has the potential to go fullv off the rails.",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156234/DCNFbatchimage_15.png,null
9977307,1/23/2017 6:56,1/23/2017 6:56,,Monday,1485154588,FOX/DCNF,16,"1 know. 1 just talked with John, we're getting together as soon as 1 get in to finish that write up for Andy this morning. 1 reminded John about how 1 had told Bill and the entire group thatwe should wait 30 to 60 days after the inauguration to change how were managing this stuff. As it is, he went ahead, and everything is completely falling off the rails. 1 think our stuff is good on our cases, but 1 have no hope or understandingaboutwhatthevYedoingonJenssideof thehousej",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156234/DCNFbatchimage_16.png,null
9977306,1/23/2017 8:23,1/23/2017 8:23,,Monday,1485159808,FOX/DCNF,17,Hope Hicks - Wikipedia https://en.rn.wikipedia.org/wiki/Hope Hicks,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156234/DCNFbatchimage_17.png,null
9977305,1/23/2017 12:12,1/23/2017 12:12,,Monday,1485173536,FOX/DCNF,18,Need to talk to you when you are done reH,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156235/DCNFbatchimage_18.png,null
9977304,1/23/2017 15:46,1/23/2017 15:46,,Monday,1485186400,FOX/DCNF,19,Did bill send theH Ihm?,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156235/DCNFbatchimage_19.png,null
9977303,1/24/2017 11:19,1/24/2017 11:19,,Tuesday,1485256740,FOX/DCNF,20,1 don't think the concern is you being there. The,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156235/DCNFbatchimage_20.png,null
9977302,1/24/2017 11:22,1/24/2017 11:22,,Tuesday,1485256920,FOX/DCNF,21,You should def sit in! Just if the desire is to h,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156235/DCNFbatchimage_21.png,null
9977301,1/24/2017 12:12,1/24/2017 12:12,,Tuesday,1485259920,FOX/DCNF,22,Good luck with her in there!,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156235/DCNFbatchimage_22.png,null
9977300,1/24/2017 12:12,1/24/2017 12:12,,Tuesday,1485259944,FOX/DCNF,23,And that right there is the populist appeal of my leadership style!,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156236/DCNFbatchimage_23.png,null
9977299,1/25/2017 7:21,1/25/2017 7:21,,Wednesday,1485328915,FOX/DCNF,24,Perfect. Sounds like you did it just right. And^ would LOVE that. And it would be awesome for him.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156236/DCNFbatchimage_24.png,null
9977298,1/25/2017 7:24,1/25/2017 7:24,,Wednesday,1485329094,FOX/DCNF,25,"Jr and he were talking about D and DD travel so it was the perfect opportunity to mention. Yeah, 1 know he will. I'm excited to tell him. He's going to be really grateful. Our relationship is really quite a special one. We really truly look out for each other. Him and my bonus, me and this, or other things he finds really hard to talk about be of his personality, rlafaranra tn and,, otr",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156236/DCNFbatchimage_25.png,null
9977297,1/25/2017 7:31,1/25/2017 7:31,,Wednesday,1485329503,FOX/DCNF,26,You two need to talk about what you're doing in 13 months... And I'm SO late. No wav 1 get out the door before 8...�,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156236/DCNFbatchimage_26.png,null
9977296,1/25/2017 7:32,1/25/2017 7:32,,Wednesday,1485329550,FOX/DCNF,27,1 hope you stay. Is there any way you stay? And 1 can't help but get the feeling JB may leave well before the D....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156237/DCNFbatchimage_27.png,null
9977295,1/25/2017 7:32,1/25/2017 7:32,,Wednesday,1485329566,FOX/DCNF,28,"Yeah, yeah, yeah... Sheesh! I'm almost done! Just have to go wrestle the stinker now...",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156236/DCNFbatchimage_28.png,null
9977294,1/27/2017 9:32,1/27/2017 9:32,,Friday,1485509548,FOX/DCNF,29,"You should cry. It's positive. It's awesome you're there. And yeah, you could, with 1.1. Or you could settle for 500 and not work crazy sick hours. All that really p*sses me off. 1 don't know why 1 simply can't be happy for him. 1 think it's my sense of injustice ahnut it.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156237/DCNFbatchimage_29.png,null
9977293,1/27/2017 23:03,1/27/2017 23:03,,Friday,1485558205,FOX/DCNF,30,It begins... NYTimes: Russian Charged With Treason Worked in Office Linked to Election Hacking Russian Charged With Treason Worked in Office Linked to Election Hacking httos://nvti ms/2iFJaoO,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156237/DCNFbatchimage_30.png,null
9977292,1/28/2017 10:23,1/28/2017 10:23,,Saturday,1485598980,FOX/DCNF,31,I'm happy to do that as,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156237/DCNFbatchimage_31.png,null
9977291,1/28/2017 10:23,1/28/2017 10:23,,Saturday,1485599013,FOX/DCNF,32,You could feel it coming in the air yesterday for some reason. That's why had my guy come in and give me a deep dive on rhe white board vesterdav. Probably wasn't wasted effort.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156238/DCNFbatchimage_32.png,null
9977290,2/3/2017 6:19,2/3/2017 6:19,,Friday,1486102750,FOX/DCNF,33,Nothing like a 4:00 am email that British    needs to talk urgently. I'm on the road in 10....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156238/DCNFbatchimage_33.png,null
9977289,2/4/2017 15:56,2/4/2017 15:56,,Friday,1486223760,FOX/DCNF,34,Music from banned countries? Not following. Like A,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156238/DCNFbatchimage_34.png,null
9977288,2/4/2017 15:57,2/4/2017 15:57,,Friday,1486223820,FOX/DCNF,35,"Yes, from the visa ban countries. Iran, Syria, etc",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156238/DCNFbatchimage_35.png,null
9977287,2/4/2017 15:58,2/4/2017 15:58,,Saturday,1486223880,FOX/DCNF,36,Oh. Got it. Amazing you recognize songs. Thats re,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156238/DCNFbatchimage_36.png,null
9977286,2/4/2017 20:19,2/4/2017 20:19,,Saturday,1486239540,FOX/DCNF,37,"Ha, did not realize thatEfl is one of the ausas",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156239/DCNFbatchimage_37.png,null
9977285,2/4/2017 20:42,2/4/2017 20:42,,Saturday,1486240920,FOX/DCNF,38,And hi,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156239/DCNFbatchimage_38.png,null
9977284,2/4/2017 20:42,2/4/2017 20:42,,Saturday,1486240920,FOX/DCNF,39,Small world.was in their seif working on,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156239/DCNFbatchimage_39.png,null
9977283,2/5/2017 7:48,2/5/2017 7:48,,Sunday,1486280929,FOX/DCNF,40,You think| would be interested in^^ c rjj?,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156239/DCNFbatchimage_40.png,null
9977282,2/5/2017 7:59,2/5/2017 7:59,,Sunday,1486281555,FOX/DCNF,41,Hmm. Maybe. Depends in large part on what^^Jdecides to do. CT is his first love after all...,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156240/DCNFbatchimage_41.png,null
9977281,2/5/2017 8:47,2/5/2017 8:47,,Sunday,1486284420,FOX/DCNF,42,You see the tweet about the Seattle judge?,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156240/DCNFbatchimage_42.png,null
9977280,2/5/2017 8:48,2/5/2017 8:48,,Sunday,1486284480,FOX/DCNF,43,1 did.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156240/DCNFbatchimage_43.png,null
9977279,2/5/2017 12:28,2/5/2017 12:28,,Sunday,1486297735,FOX/DCNF,44,Check red side from beth. ��,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156240/DCNFbatchimage_44.png,null
9977278,2/5/2017 13:20,2/5/2017 13:20,,Sunday,1486300800,FOX/DCNF,45,.......^w.......................*p there. Work clearly n,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156241/DCNFbatchimage_45.png,null
9977277,2/6/2017 17:53,2/6/2017 17:53,,Monday,1486403613,FOX/DCNF,46,Pete -! most certainly am not funning you. 1 do think you should be our attendee. The meeting is about the new Admin setting its strategy for the country that concerns you most (at least top two). The DD wants at least DAD attendance at all PCCs until further notice.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156241/DCNFbatchimage_46.png,null
9977276,2/6/2017 17:57,2/6/2017 17:57,,Monday,1486403820,FOX/DCNF,47,I'm not conflating anything. 1 get those are two very different relationships.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156241/DCNFbatchimage_47.png,null
9977275,2/6/2017 17:57,2/6/2017 17:57,,Monday,1486403831,FOX/DCNF,48,"Except this country is in Jen's branch, not mine. And she wifi be ALL OVER this. The trick will be to keep her from appointing herself to all such PCCs, regardless of topic. � And she does need an IA frnmBE to back bench her.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156242/DCNFbatchimage_48.png,null
9977274,2/6/2017 18:22,2/6/2017 18:22,,Monday,1486405320,FOX/DCNF,49,And don't conflate my email to Bill with my gratitude for you. That's totally unfair.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156242/DCNFbatchimage_49.png,null
9977273,2/6/2017 18:22,2/6/2017 18:22,,Monday,1486405379,FOX/DCNF,50,1 really don't understand how she has a monopoly on all work related to this country.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156241/DCNFbatchimage_50.png,null
9977272,2/6/2017 18:29,2/6/2017 18:29,,Saturday,1486405740,FOX/DCNF,51,"1 think you're blowing this out if proportion. But if you want to be mad at me, so be it.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156242/DCNFbatchimage_51.png,null
9977271,2/6/2017 18:29,2/6/2017 18:29,,Saturday,1486405756,FOX/DCNF,52,That's the way it breaks down. Sort of how I'm supposed to on the other one (don't ask me how she ended up going to DOD with Andy to brief that general).,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156242/DCNFbatchimage_52.png,null
9977270,2/6/2017 18:40,2/6/2017 18:40,,Saturday,1486406400,FOX/DCNF,53,"Sorry, just getting this.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156242/DCNFbatchimage_53.png,null
9977269,2/6/2017 18:40,2/6/2017 18:40,,Saturday,1486406428,FOX/DCNF,54,"But, it seems that your sections would still work on her country sometimes, and vice versa. 1 don't understand how this organizational split makes any sense.",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156243/DCNFbatchimage_54.png,null
9977268,2/6/2017 18:42,2/6/2017 18:42,,Saturday,1486406520,FOX/DCNF,55,"Oh. And prepping Bill tonight to call Andy. Tack that somewhere in the second sentence, above.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156243/DCNFbatchimage_55.png,null
9977267,2/6/2017 18:42,2/6/2017 18:42,,Saturday,1486406567,FOX/DCNF,56,"Only for espionage. And cyber. She has cp, and most importantly for this country, she has^|, which owns the program. 1 was heading up the influence stuff for a lot of reasons before she came on board.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156243/DCNFbatchimage_56.png,null
9977266,2/6/2017 19:04,2/6/2017 19:04,,Saturday,1486407865,FOX/DCNF,57,Yeah. You're right. I'm sure this country never engages in espionage. Or cyber.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156243/DCNFbatchimage_57.png,null
9977265,2/7/2017 16:35,2/7/2017 16:35,,Saturday,1486485354,FOX/DCNF,58,No....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156243/DCNFbatchimage_58.png,null
9977264,2/7/2017 17:46,2/7/2017 17:46,,Saturday,1486489569,FOX/DCNF,59,You ready? Don't want to leave until you're sure....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156243/DCNFbatchimage_59.png,null
9977263,2/7/2017 18:44,2/7/2017 18:44,,Saturday,1486493048,FOX/DCNF,60,Is that you? � Gonna make me even later....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156244/DCNFbatchimage_60.png,null
9977262,2/7/2017 18:44,2/7/2017 18:44,,Saturday,1486493093,FOX/DCNF,61,Yes. Sorry.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156244/DCNFbatchimage_61.png,null
9977261,2/7/2017 19:16,2/7/2017 19:16,,Saturday,1486495015,FOX/DCNF,62,,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156244/DCNFbatchimage_62.png,null
9977260,2/7/2017 19:21,2/7/2017 19:21,,Saturday,1486495265,FOX/DCNF,63,"And dude! Got an email with notice of personnel action, making J more a year. Let's go crazy! That's much less than the 2-3% 1 thought we were supposed to get. �",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156245/DCNFbatchimage_63.png,null
9977259,2/7/2017 19:21,2/7/2017 19:21,,Saturday,1486495293,FOX/DCNF,64,"How did convo re Jen go? And god, thP^�fflDj3D %]",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156245/DCNFbatchimage_64.png,null
9977258,2/8/2017 19:02,2/8/2017 19:02,,Saturday,1486580557,FOX/DCNF,65,"Just heard Pci'r'EE he said he went ""up to Flynn's office"" and was unable to get valiu^^n[Dtt3 %D",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156245/DCNFbatchimage_65.png,null
9977257,2/9/2017 10:54,2/9/2017 10:54,,Saturday,1486637658,FOX/DCNF,66,imsg?,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156245/DCNFbatchimage_66.png,null
9977256,2/9/2017 11:01,2/9/2017 11:01,,Saturday,1486638080,FOX/DCNF,67,"Yes, though 1 have an 11",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156245/DCNFbatchimage_67.png,null
9977255,2/9/2017 11:01,2/9/2017 11:01,,Saturday,1486638088,FOX/DCNF,68,Imsg is good all day,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156246/DCNFbatchimage_68.png,null
9977254,2/9/2017 11:01,2/9/2017 11:01,,Saturday,1486638118,FOX/DCNF,69,That's a LONG way to walk..nw or ne?,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156246/DCNFbatchimage_69.png,null
9977253,2/9/2017 11:02,2/9/2017 11:02,,Saturday,1486638136,FOX/DCNF,70,Nw,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156246/DCNFbatchimage_70.png,null
9977252,2/9/2017 14:51,2/9/2017 14:51,,Saturday,1486651899,FOX/DCNF,71,You want food?, , , ,null
9977251,2/9/2017 14:56,2/9/2017 14:56,,Saturday,1486652166,FOX/DCNF,72,Hit me here when you're done, , , ,null
9977250,2/9/2017 15:12,2/9/2017 15:12,,Saturday,1486653179,FOX/DCNF,73,Should be ready in 10.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156247/DCNFbatchimage_73.png,null
9977249,2/9/2017 15:13,2/9/2017 15:13,,Saturday,1486653233,FOX/DCNF,74,"Ok pis don't be late, 1 have a 345, though that should be enough time.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156247/DCNFbatchimage_74.png,null
9977248,2/9/2017 15:24,2/9/2017 15:24,,Saturday,1486653858,FOX/DCNF,75,Hey can you go? I'm hitting up against not being able to drive you,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156247/DCNFbatchimage_75.png,null
9977247,2/9/2017 23:20,2/9/2017 23:20,,Saturday,1486682442,FOX/DCNF,76,"I'm good. Super duper tired, but good. Andrew is a smart contact to cultivate. Plus he loves me, and 1 like him.",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156247/DCNFbatchimage_76.png,null
9977246,2/13/2017 6:36,2/13/2017 6:36,,Saturday,1486967780,FOX/DCNF,77,"Yikes! Can you talk on the way in? 1 know you're jammed all day, would like to hear about WH and the article 1 forwarded you and JM last night",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156248/DCNFbatchimage_77.png,null
9977245,2/13/2017 7:57,2/13/2017 7:57,,Saturday,1486972651,FOX/DCNF,78,"Briefing""whh^Bi is 3-430?",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156248/DCNFbatchimage_78.png,null
9977244,2/13/2017 7:57,2/13/2017 7:57,,Saturday,1486972672,FOX/DCNF,79,My mtg pushed till 945 �@�,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537152291/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156248/DCNFbatchimage_79.png,null
9977243,2/13/2017 7:57,2/13/2017 7:57,,Saturday,1486972676,FOX/DCNF,80,Yes.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1537156248/DCNFbatchimage_80.png,null
